Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,035720.KS,035720.KS,035720.KS,035720.KS,035720.KS,,,,,,,
Date,,,,,,,,,,,,
2024-12-18,43334.5625,43684.0347782258,42735.46716589862,42935.16561059908,1516552,41529.7884765625,38099.96741536458,48585.753963005416,34473.82299011958,1904.1080051332028,1934.5108117579407,61.55555327588446
2024-12-19,41137.87890625,42635.61721594357,40788.40663398817,41986.59728174302,2407758,41831.8322265625,38194.82418619792,48213.299633092465,35450.36482003254,1612.4351808438514,1870.095685575123,52.412276525004025
2024-12-20,40738.484375,41437.428959865196,40289.16285615809,40738.484375,1973168,42068.97421875,38273.03942057292,47862.69942630809,36275.24901119191,1333.6807242115246,1762.8126933024037,46.80851024474139
2024-12-23,39640.140625,40938.1804943325,39140.894521410584,40938.1804943325,2132239,42246.2064453125,38337.10934244792,47458.19692136967,37034.215969255325,1012.4675519302255,1612.743665027968,42.42424021352119
2024-12-24,39440.4453125,40089.465298655065,39440.4453125,39690.0683840981,1110417,42371.01796875,38382.87360026042,47149.97699866506,37592.05893883494,733.3366079556508,1436.8622536135047,30.277786411067197
2024-12-26,38491.875,39789.91488326848,38342.10116731517,39590.21643968872,1921654,42381.0029296875,38414.49248046875,47124.784172717955,37637.221686657045,430.61773395328055,1235.6133496814598,33.130702341009865
2024-12-27,38791.421875,39340.59258365508,38292.17577622265,38491.87421573359,1236769,42413.45390625,38459.424576822916,47042.64579188575,37784.262020614246,212.4329795758822,1030.9772756603443,32.72170631853736
2024-12-30,38142.40234375,39090.96994130399,38042.55312295484,38741.49766852094,1110508,42318.5970703125,38496.035970052086,47222.21950296039,37414.97463766461,-12.7040182790588,822.2410168724638,36.148643647729045
2025-01-02,37393.53515625,38541.80125584112,36944.21363901869,38441.95202978972,1391090,42083.9513671875,38508.51715494792,47460.65269757312,36707.25003680189,-248.68732194570475,608.0553491088301,27.142871913210683
2025-01-03,37992.62890625,39190.81956820795,37393.53357527102,37393.53357527102,1971546,41839.320703125,38530.151139322916,47500.21752525804,36178.423880991955,-382.94952770225063,409.854373746614,26.353787044658375
2025-01-06,39090.97265625,39190.82188397989,37743.00808189655,37743.00808189655,1459048,41467.382421875,38565.930436197916,46798.60059361665,36136.164250133355,-396.1594521245788,248.65160857237544,33.80784027964761
2025-01-07,38591.7265625,39839.84191057568,38491.877334653946,39340.595771345405,1438838,41195.293359375,38587.56448567708,46530.53295084543,35860.05376790457,-441.8203695964985,110.55721293860066,20.647782128481296
2025-01-08,37343.609375,38941.19694184492,37143.91092914439,38242.25238135027,2887696,40840.828515625,38587.56448567708,46212.256589859906,35469.40044139009,-572.1245065662733,-25.979130962374143,21.888415476120116
2025-01-09,37143.91015625,37792.930091775874,37143.91015625,37393.53320837534,2219066,40586.212890625,38584.236165364586,46158.16589062581,35014.25989062419,-683.6251269805871,-157.50833016601672,23.720936833911296
2025-01-10,36494.890625,37343.60901162791,36345.116792065666,37143.91056771546,2240282,40221.76328125,38565.930436197916,45866.11753006403,34577.40903243597,-814.9662010005704,-288.9999043329275,18.43317905886323
2025-01-13,36444.96484375,36844.36171875,36145.4171875,36145.4171875,1170255,39817.373828125,38547.62470703125,45318.33910957551,34316.40854667449,-912.5640711615197,-413.7127376986459,22.988503679667886
