Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,035420.KS,035420.KS,035420.KS,035420.KS,035420.KS,,,,,,,
Date,,,,,,,,,,,,
2024-12-11,216935.890625,216935.890625,207482.2623638188,207979.82174598624,1547595,198521.22421875,179605.67473958334,214949.580167265,182092.868270235,7947.210602990934,7336.672137417145,76.54784184879935
2024-12-12,206984.703125,218926.12830528847,204994.46559495194,217931.00954026444,2167932,199491.46484375,180461.47682291668,215485.35863278926,183497.57105471074,7645.274033848051,7398.392516703326,64.28570716478603
2024-12-13,208974.953125,210965.19077380953,203999.3590029762,207979.83430059525,1102386,200486.58359375,181290.74270833333,216225.57410529576,184747.59308220423,7480.354795529856,7414.784972468632,63.59223596976951
2024-12-16,212955.421875,216935.89705023365,210467.62489047897,212457.86247809578,945545,201640.92109375,182184.69114583332,217487.1036562587,185794.73853124128,7583.4286282374815,7448.513703622402,64.51104241573492
2024-12-17,208477.390625,213950.5440781623,207979.83122016705,213452.98467332934,895923,202461.89453125,182995.71302083333,217914.0660869977,187009.7229755023,7220.541774908837,7402.9193178796895,55.371908333549605
2024-12-18,211462.75,213950.54705882352,208477.39352941175,208477.39352941175,663879,203427.16015625,183868.10052083334,218578.01170375157,188276.30860874843,7092.091663042724,7340.753786912297,56.451615762526295
2024-12-19,208477.390625,210467.62824433172,206487.15300566825,207482.27181533413,640399,204412.328125,184577.95208333334,218036.87223078543,190787.78401921457,6672.484227386449,7207.099875007128,52.38095475459454
2024-12-20,208974.953125,211960.30959821428,207482.27488839286,209970.07194940478,775746,205407.446875,185274.53541666668,217082.32634221,193732.56740779,6307.383852129948,7027.156670431692,55.371908333549605
2024-12-23,200018.875,211960.30037313432,199023.75621890547,211462.74098258707,1169871,205795.54296875,185851.70416666666,216060.7340188296,195530.3519186704,5235.012552688218,6668.727846882997,43.74999846663659
2024-12-24,201511.5625,203004.24074074073,199521.32484567902,199521.32484567902,557658,206138.859375,186375.80026041667,215225.4948298492,197052.2239201508,4454.252132297232,6225.832703965845,50.0
2024-12-26,198924.25,202009.11830915458,196038.40545272635,201511.55890445222,645976,205984.61640625,186865.06692708333,215462.71213968153,196506.52067281844,3585.3892430188716,5697.744011776451,46.589022389067686
2024-12-27,196734.984375,199521.31698122155,194545.72304154022,197730.10316293626,689235,205646.27578125,187334.43125,215945.12325172688,195347.42831077313,2689.1548013561405,5096.026169692389,44.49838105478397
2024-12-30,197929.125,200516.4338235294,195441.32805429865,195839.37556561086,577293,205268.13046875,187843.60026041666,216130.77024245932,194405.49069504067,2051.5902624311275,4487.138988240136,47.83333132701325
2025-01-02,192854.015625,201013.98945433437,190764.26622968266,198526.19255514705,698458,204785.49765625,188226.72083333333,216945.0629506639,192625.93236183608,1123.8419098553422,3814.4795725631775,36.80555706998785
2025-01-03,199521.3125,201013.99064837905,192256.94551122194,192256.94551122194,798480,204362.571875,188797.25546875,216642.1394792087,192083.00427079128,916.0303654172458,3234.789731133991,34.17722740988101
2025-01-06,207482.265625,207482.265625,199521.31538519185,199521.31538519185,770359,204661.10703125,189498.8140625,216939.1467122773,192383.0673502227,1377.8377480892232,2863.399334525038,50.469045694395014
2025-01-07,206984.703125,211960.29695012022,205989.58435997597,208974.9406550481,603701,204860.13046875,190089.25104166666,217154.1203797556,192566.1405577444,1684.2591989223438,2627.571307404499,48.06948730228977
2025-01-08,205989.59375,208974.95018115942,204994.47493961352,205492.03434480677,523637,204984.5203125,190648.17604166668,217270.9831512145,192698.05747378553,1825.7572037184436,2467.208486667288,42.82787696226171
2025-01-09,201511.5625,208974.9537037037,200018.88425925927,207482.27546296295,777551,205034.2765625,191132.4671875,217252.4227861216,192816.13033887837,1558.5892478894966,2285.4846389117297,42.82787696226171
2025-01-10,201014.0,203501.79702970298,200018.8811881188,202009.1188118812,441863,204685.98515625,191576.95364583333,216947.64918843913,192424.3211240609,1291.8163281045563,2086.750976750295,38.66091188840785
2025-01-13,203004.234375,203999.35317095587,199023.75919117648,200018.87798713235,543782,203989.40234375,192024.75703125,214820.33730252087,193158.46738497913,1226.8497874969617,1914.7707388996284,43.92935997643021
2025-01-14,201014.0,204496.91584158415,201014.0,203004.23762376237,499095,203690.8671875,192472.56041666667,214503.3083640437,192878.4260109563,1003.203746707557,1732.4573404612142,41.452991883126145
2025-01-15,205492.03125,205989.59064769975,201013.99667070218,202009.1154661017,678808,203516.72109375,192965.14427083332,214080.146479962,192953.29570753803,1173.7718344456807,1620.7202392581078,56.50118449019409
2025-01-16,205492.03125,209970.06582929782,203999.35305690073,208974.94703389832,642605,203143.5515625,193457.728125,212790.59592330834,193496.50720169168,1294.0314834206074,1555.3824880906077,54.90195323834864
2025-01-17,207979.828125,208974.94691985648,202506.6747532895,204994.47174043063,701799,203118.6734375,194084.65286458333,212710.2082106263,193527.1386643737,1571.9619393591129,1558.6983783443088,61.17935947316543
2025-01-20,203999.359375,208477.39409298782,203501.79996189024,207979.83467987805,398841,202745.50390625,194623.67552083332,211515.73100230764,193975.27681019236,1454.2693542470515,1537.8125735248573,58.588248072761075
