Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,000660.KS,000660.KS,000660.KS,000660.KS,000660.KS,,,,,,,
Date,,,,,,,,,,,,
2024-11-22,176381.4375,177878.73323429542,170891.3531409168,171390.45171901528,3919973,184666.471875,178253.5984375,205435.73926080173,163897.20448919825,-3804.9409807718475,-1475.3162719061747,35.111881408455105
2024-11-25,176680.890625,179176.38343043785,173586.47954625706,174185.39781956215,4393882,183718.184375,178117.30494791668,204104.930018846,163331.43873115402,-3626.612629754469,-1905.5755434758337,35.93750127386198
2024-11-26,176780.71875,177379.6370518069,174385.04554277245,174884.14412761154,1996128,183059.37421875,178080.66848958333,203448.83541558677,162669.9130219132,-3437.6042692165647,-2211.98128862398,33.03086552327187
2024-11-27,167996.578125,175383.23693738857,167597.2992702763,175283.41722370766,4756820,181726.78125,177974.03151041668,202408.75135635142,161044.81114364858,-3951.0749851003347,-2559.800027919251,28.48201313547085
2024-11-28,160809.5625,166000.18773277468,160510.1033519553,164303.25256052142,5691298,180469.053125,177676.19192708333,203039.2748806973,157898.8313693027,-4881.663544723269,-3024.172731280055,20.331334248009156
2024-11-29,159611.71875,162107.21153846153,157315.86538461538,159711.53846153847,4682788,179356.06328125,177517.83489583334,203756.26772949725,154955.85883300277,-5650.680139359756,-3549.474212895995,22.613074813190536
2024-12-02,158513.703125,162406.67190451827,158314.06370040932,161907.57334304156,3558868,177599.2359375,177274.74166666667,202715.21427765395,152483.25759734603,-6276.3817931136,-4094.8557289395167,25.000007246857834
2024-12-03,164602.703125,164802.34254661915,158813.15989804428,158912.97960885384,4180365,176186.78671875,177128.14895833333,200864.631367826,151508.942069674,-6209.345974338241,-4517.7537780192615,34.26573962406556
2024-12-04,167697.125,167697.125,160809.56450892857,161009.2039434524,5701792,174799.29296875,177127.8015625,197993.4248982407,151605.1610392593,-5839.214787556004,-4782.04597992661,45.03968740789375
2024-12-05,172688.109375,175283.42200144508,168994.77986813584,169693.51788294798,4671438,173661.3484375,177434.85911458332,194725.54992881345,152597.14694618658,-5084.541004036524,-4842.544984748593,44.82072085836963
2024-12-06,166798.734375,173287.01548473968,164702.52047800718,173187.19577535905,4434259,171994.35859375,177567.35885416667,189150.32999865152,154838.38718884846,-4905.136575307144,-4855.063302860304,45.36289559059293
2024-12-09,168595.5,170292.4351687389,164702.53108348136,166798.74511545294,5305672,170811.4953125,177779.63177083334,185110.70993187095,156512.28069312903,-4565.346826868976,-4797.120007662039,48.31013879380096
2024-12-10,170092.796875,170092.796875,167297.8448136737,167697.12367957746,3159112,170042.88359375,178006.89401041667,182568.19221656743,157517.5749709326,-4127.660557273601,-4663.228117584352,49.80694887355869
2024-12-11,171490.265625,171490.265625,166698.91943757274,167098.19828652503,2281189,169488.884375,178282.3609375,180579.1137821507,158398.6549678493,-3626.2261089322274,-4455.827715853927,52.91828781924625
2024-12-12,175782.515625,177080.1719016184,173187.20307176322,176181.79447934413,4550292,169643.6046875,178601.13020833334,181004.79097330561,158282.41840169436,-2849.6381381925894,-4134.58980032166,49.37238164880684
2024-12-13,175183.59375,176081.97115384616,173187.19951923078,174085.57692307694,3677980,169508.84765625,178717.25260416666,180517.21346395274,158500.48184854726,-2256.5030042718863,-3758.972441111705,48.44074871137669
2024-12-16,178976.75,180074.76687116566,176980.35568878974,177080.17540435027,3278975,169888.1625,178996.2484375,181665.46180599247,158110.86319400754,-1463.492893601535,-3299.876531609671,52.12354792329082
2024-12-17,183668.28125,184167.37984035327,181771.70660665762,182670.0840692935,3188910,170556.9546875,179519.52682291667,183852.2270935387,157261.68228146128,-451.25748901822953,-2730.152723091383,66.45701652512602
2024-12-18,183169.171875,183568.45072377383,181272.59734332425,183069.35216280652,2363872,171200.79140625,179963.06796875,185640.04939345576,156761.53341904425,307.1319802594953,-2122.6957824212072,77.31702651842706
2024-12-19,174684.5,176481.25485714286,172688.10571428572,173586.48314285715,4833862,171510.2328125,180183.81354166666,185970.64182986392,157049.8237951361,220.9717626821366,-1653.9622734005386,65.63145937782559
2024-12-20,168196.21875,174484.86075667656,166798.74274851632,173786.12275593472,4487308,171100.971875,180271.50755208332,185443.7342259089,156758.20952409107,-366.63456747314194,-1396.4967322150594,59.03165241603017
2024-12-23,169294.234375,172987.56378058667,169294.234375,169693.513229658,3287596,170731.6390625,180347.60546875,184848.04328572543,156615.23483927458,-735.2407356293406,-1264.2455328979156,54.82546194632012
2024-12-24,168196.21875,171590.0890393175,167996.57932121662,171390.44961053412,1844961,170302.4140625,180146.30234375,184164.1253034226,156440.7028215774,-1103.2469202459324,-1232.045810367519,50.53532630737805
2024-12-26,169793.328125,171689.90263080542,169094.59014917695,169693.50841416814,2022727,170392.2515625,179918.38046875,184214.27294407107,156570.23018092892,-1251.5935031193949,-1235.9553489178943,46.651261692007026
2024-12-27,174185.40625,175682.70200573065,169693.51898280802,169793.33869985671,2643523,171061.04375,179916.71692708333,184208.73708067826,157913.35041932177,-1003.1910779846949,-1189.4024947312546,58.851683599968396
2024-12-30,173586.484375,175483.05895989074,172089.18865008626,173686.30408999423,1434202,171759.78203125,179996.57265625,183782.7411493576,159736.82291314242,-844.9186599676905,-1120.5057277785418,56.157630150089624
2025-01-02,170891.34375,171889.54085134345,169693.50722838784,170192.60577905958,2102175,172378.6640625,179948.32630208333,182682.01173079308,162075.31639420692,-926.2843235159526,-1081.661446926024,50.956924092048354
2025-01-03,181572.0625,182370.6202240242,172787.92753573394,174185.40355277626,4233446,173227.13203125,179898.41640625,183628.65186983618,162825.6121926638,-127.4532556576014,-890.8198086723395,59.88257951353758
2025-01-06,199439.78125,199439.78125,184067.54585835835,184067.54585835835,7320382,174814.26484375,180261.09453125,190170.06169900045,159458.46798849953,1925.2090853215777,-327.61402987355603,68.31528617192356
2025-01-07,194648.4375,206127.7043269231,194448.7980769231,204630.40865384616,6075445,175912.28125,180399.17838541666,193592.56124508244,158232.00125491756,3129.265160614974,363.76180822415,64.15093696639353
2025-01-08,194348.984375,197742.8546722522,190655.65493387263,192751.86894099897,4275792,177289.79375,180543.91692708334,196228.57545966364,158351.01204033638,4013.0647975472384,1093.6224060887678,61.77369613372729
2025-01-09,204630.40625,205628.60335365852,199439.7813109756,200637.61783536585,6692254,179091.5390625,180860.0125,201147.49911014835,157035.57901485165,5479.937884345505,1970.8855017401154,64.78872121571283
2025-01-10,203133.125,212116.89957002457,202134.92782555282,207625.0122850123,6149475,180743.55546875,181036.36067708334,204818.64787831926,156668.46305918077,6447.30675138862,2866.1697516698164,63.88890036308961
2025-01-13,193949.703125,202634.01819029852,193550.42427142305,202634.01819029852,4767294,181866.52734375,181129.52578125,206217.92631084527,157515.12837665473,6399.162588799751,3572.7683190958032,63.27372835866593
2025-01-14,194648.4375,197543.2091346154,193250.96153846153,193949.69951923078,3019149,182809.8234375,181112.8890625,207626.0803273037,157993.56654769627,6344.257367810758,4127.066128838795,69.80568008460696
2025-01-15,197842.671875,200637.62384901615,197343.5733082114,197643.03244828456,3620460,183942.77734375,181294.228125,209354.8624936942,158530.6921938058,6483.751946889854,4598.403292449007,70.72463985110836
2025-01-16,209621.40625,209621.40625,206127.71614583334,208124.11049107142,6029645,185475.01015625,181611.98776041667,213215.16781343136,157734.85249906866,7458.767798625515,5170.476193684308,76.03513548971993
